"","Gene","Correlation","P_value","SYMBOL","fdr"
"78","100113386",-0.159678919995968,0.0663690622520535,"UCKL1-AS1",0.150923607831718
"79","100113389",0.244539967174324,0.00455748871524873,"SNORD127",0.0157996754331647
"80","100113391",-0.12020613401475,0.168140952466764,"SNORD126",0.307071408426771
"81","100113392",-0.0173213961744448,0.843131664361825,"SNORD11B",0.907861570004568
"82","100113393",0.178247973369209,0.0400996626063562,"SNORD12B",0.100177396204931
"83","100113402",-0.148530375276991,0.0879625694553588,"SNORD111B",0.189119494634112
"84","100113407",0.589397572275734,8.432830398942e-14,"TMEM170B",2.10224755419038e-11
"85","100124412",-0.142430144755451,0.101959225319113,"FAM138E",0.212160165349599
"86","100124516",0.139754433119877,0.108626559386853,"SNORD58C",0.222514654827042
"87","100124533",-0.147267423816363,0.0907269826944917,"SCARNA27",0.193686423167766
"88","100124534",-0.217574755803038,0.0118788512196125,"SNORA84",0.0361666842091343
"89","100124535",-0.0168939658798541,0.846954734389149,"SNORA36C",0.910081695406463
"90","100124536",-0.0350064430478386,0.689137489140419,"SNORA38B",0.805678511633982
"91","100124537",-0.00843488124517072,0.923235230422742,"SNORA70B",0.956322568127722
"92","100124539",-0.0741107786878415,0.396557088237508,"SNORA11B",0.561855068147456
"93","100124541",-0.32534582710503,0.00013283125826696,"SNORA11D",0.000730858479770883
"94","100124700",-0.50769334119348,4.4552000736124e-10,"HOTAIR",1.7883367268849e-08
"95","100125288",-0.166576531468828,0.0553228733617947,"ZGLP1",0.130572692851912
"96","100125556",0.114147374226956,0.190783058101297,"FAM86JP",0.336325131561389
"97","100126270",-0.028634144700031,0.74353549296106,"FMR1-AS1",0.843053685761435
"98","100126296",0.0347339974853118,0.691433347500227,"MIR298",0.807497267312064
"99","100126297",-0.0745706430885825,0.39362526521425,"MIR300",0.558931018991164
"100","100126299",-0.0504424728314182,0.564204935925491,"VTRNA2-1",0.709476954357553
"101","100126302",0.148683179164332,0.0876327074853099,"MIR450B",0.189024960122907
"102","100126308",-0.0296384649395247,0.734869329769036,"MIR541",0.836405461461061
"103","100126311",0.0298505374367426,0.733043597897573,"MIR147B",0.835072789276479
"104","100126313",0.0252041515395932,0.773369337972642,"MIR744",0.863506777902708
"105","100126314",0.0369120790200283,0.673159029992166,"MIR877",0.794140195672891
"106","100126315",-0.019288172987731,0.82558858099709,"MIR665",0.89724049895601
"107","100126317",0.156928252434262,0.0712477065005389,"MIR374B",0.160014154083307
"108","100126318",-0.0566909829301492,0.516892817514413,"MIR301B",0.670085168028929
"109","100126321",0.0838236839469817,0.337424585342717,"MIR922",0.504357116203369
"110","100126325",-0.138325998349564,0.112322957222206,"MIR935",0.227916210828969
"111","100126326",-0.115831771312811,0.184276758076388,"MIR936",0.327642652873268
"112","100126327",0.0952408513226506,0.275499945976001,"MIR938",0.43728642868401
"113","100126328",-0.165780337056673,0.0565150190819396,"MIR940",0.132772052198738
"114","100126329",-0.10603174757176,0.224479526844077,"MIR941-1",0.377981981211834
"115","100126330",0.0305486717054406,0.727043949307375,"MIR941-4",0.830864411926907
"116","100126331",0.13082668525895,0.133359684966876,"MIR942",0.258199924949591
"117","100126332",-0.251883888646314,0.00344726361679107,"MIR943",0.0124366426510554
"118","100126333",0.0148292272011059,0.865471022833984,"MIR708",0.922182640777825
"119","100126338",-0.333780640006234,8.62915149168136e-05,"MIR937",0.000500451542519131
"120","100126345",0.10465545625285,0.230587044015653,"MIR889",0.386031003856753
"121","100126347",0.198229213122663,0.0221807506915755,"MIR887",0.0614492789045687
"122","100126348",0.011929626635084,0.891595707319198,"MIR760",0.936921503292195
"123","100126349",-0.136058359032358,0.118391444129506,"MIR921",0.237140501513798
"124","100126350",-0.258923300570462,0.00261801841889294,"MIR933",0.00975412365581292
"125","100126351",-0.380791245841819,6.13762283725286e-06,"MIR939",5.07732092794301e-05
"126","100126352",0.0792903040435561,0.36429141235761,"MIR941-3",0.531014071402836
"127","100126355",-0.0820620808751608,0.347711355618571,"MIR365A",0.514799472716967
"128","100126356",0.0859959802151146,0.32500874668954,"MIR365B",0.492031870930022
"129","100126447",0.0952408513226506,0.275499945976001,"LOC100126447",0.43728642868401
"130","100126572",0.143995096642579,0.0982115482829317,"GJE1",0.20576948466786
"131","100126584",0.0333799028493947,0.702885390842437,"LOC100126584",0.81573971853309
"132","100126693",0.13772975034383,0.113894585838046,"LINC00322",0.230472315413259
"133","100126780",-0.0209006912581318,0.811268922739024,"SNAR-G1",0.888939898950232
"134","100126781",0.070296818833385,0.421370826676928,"SNAR-F",0.584339417344943
"135","100126784",-0.325244567549043,0.000133510755610882,"LEISA1",0.000734326024474364
"136","100126791",-0.0603304187127433,0.490303950606795,"EGOT",0.647051336822118
"137","100126793",0.0731323733596849,0.402838007903279,"GHRLOS",0.568409949359142
"138","100127206",-0.0487542453199283,0.577332343773271,"MINAR2",0.719787590815468
"139","100127888",-0.273640874046837,0.00143732163158564,"SLCO4A1-AS1",0.00583445592762652
"140","100127950",7.81172932138336e-05,0.999287976970516,"HECW1-IT1",1
"141","100127955",-0.242331329573536,0.00494897696723108,"LOC100127955",0.0169687983790604
"142","100127967",-0.0211265246164338,0.809268310803822,"KRT73-AS1",0.887686509180915
"143","100127983",-0.134046633677482,0.123985105699256,"C8orf88",0.245438543469134
"144","100128002",0,1,"LOC100128002",1
"145","100128006",-0.38938249177952,3.61520129046303e-06,"ARHGAP44-AS1",3.22566237854123e-05
"146","100128023",0.0507908128923695,0.561514082305351,"DPPA2P3",0.707112344293981
"147","100128025",-0.0292323710868585,0.738369519959129,"WWTR1-AS1",0.839179371465563
"148","100128054",0.0412746451529528,0.63713354252707,"PLCE1-AS1",0.76722596557084
"149","100128055",-0.188851861074084,0.0294793351543277,"SMARCA5-AS1",0.0777579026552816
"150","100128071",-0.219350035421872,0.0111882859137992,"FAM229A",0.034335320969819
"151","100128076",-0.10709423909569,0.219843363572289,"LOC100128076",0.372274083891869
"152","100128079",0.046531593459054,0.594828993694151,"LOC100128079",0.732536596759697
"153","100128081",-0.182563002604852,0.0354434852142712,"JAZF1-AS1",0.0904807665356002
"154","100128098",0.0577451537316141,0.509116083365951,"ST8SIA6-AS1",0.664393783606151
"155","100128108",0.11079463164753,0.204228016464414,"UBE2Q2P13",0.353228174955353
"156","100128124",0.180359523261805,0.037760786713079,"HGC6.3",0.0953393728494401
"157","100128126",-0.0457493577802441,0.601043175639956,"STAU2-AS1",0.737289116560671
"158","100128164",0.126020507700553,0.148348431992754,"FHL1P1",0.279389174483649
"159","100128176",0.0553185156163352,0.527108036505538,"UST-AS1",0.677473894576021
"160","100128191",-0.413104884537995,7.74292119980504e-07,"TMPO-AS1",8.58035746325989e-06
"161","100128233",0.0812104484089737,0.352754351855523,"LINC02324",0.519818812894298
"162","100128239",-0.0439049106209406,0.615809121032811,"LINC02731",0.749936355577899
"163","100128252",0.297364566635565,0.000508995575178482,"ZNF667-AS1",0.0023563609732781
"164","100128253",-0.0733961203051158,0.401139096481469,"LOC100128253",0.566591457908306
"165","100128260",0.0915758087410804,0.294482265265933,"WASIR1",0.45949710514176
"166","100128262",-0.195221762160834,0.0243306139264358,"TNK2-AS1",0.0663900777997619
"167","100128276",-0.0738929481822273,0.397950381695853,"LOC100128276",0.563503858872846
"168","100128285",-0.106553022852884,0.222196392677927,"DNM1P35",0.374994583916795
"169","100128288",0.244621925171516,0.00454351045252899,"LOC100128288",0.0157628138299392
"170","100128292",-0.164958268757963,0.0577680025048361,"DLG5-AS1",0.135055414684131
"171","100128310",0.063606889268048,0.467003516204374,"CDH4-AS2",0.626589622641937
"172","100128317",-0.0357246190386956,0.683099119868967,"LOC100128317",0.801161458025308
"173","100128325",0.0455687542781,0.602482020857265,"LINC03008",0.73871229326073
"174","100128327",0.176629628899343,0.0419734095316267,"TRAPPC3L",0.104042341987935
"175","100128338",-0.0451005395749176,0.606219349087339,NA,0.741696069983294
"176","100128340",-0.26196899189402,0.00231879635420939,"LOC100128340",0.00879355048840975
"177","100128361",-0.331468896844411,9.72417343586978e-05,"LOC100128361",0.000556271039405967
"178","100128378",-0.0902398113178094,0.301612327805105,"LINC00696",0.467454697363907
"179","100128385",0.0183910338995647,0.833580679266583,"FAM225B",0.902236183258669
"180","100128386",-0.11784708841355,0.176707401014099,"ARHGAP42-AS1",0.317521709734633
"181","100128398",0.121766608738687,0.162646214671101,"ZNF606-AS1",0.299918177952485
"182","100128420",-0.0604522848285994,0.489426383910292,"LINC00892",0.646150401566044
"183","100128494",-0.137892463843986,0.113464006860909,"NUMA1-AS1",0.229811399601729
"184","100128496",0.0181411145376477,0.835810135383318,"SCP2D1-AS1",0.903116208204963
"185","100128505",0.14742539973314,0.0903774632124965,"ASTN2-AS1",0.193225622745044
"186","100128511",0.00568779653548097,0.948192937007478,"NEBL-AS1",0.969862333757243
"187","100128531",-0.00317579565314159,0.971059548944092,"KIAA1671-AS1",0.983986503045817
"188","100128537",0.36476141831998,1.58443579768632e-05,"MIR29B2CHG",0.000115129417725373
"189","100128553",0.532387735897497,4.24150791410511e-11,"CTAGE4",2.85498796713351e-09
"190","100128554",0.162082239727611,0.0623324098118877,"LINC02347",0.143536361438835
"191","100128560",0.0813175948456516,0.352117373956096,"MYHAS",0.519203222044309
"192","100128568",-0.159979025464665,0.065853657958112,"RANBP3-DT",0.14993091281049
"193","100128569",-0.0592740292883112,0.497946011719896,"TEKTIP1",0.653857345132074
"194","100128590",-0.332581953020937,9.18169221542301e-05,"SLC8A1-AS1",0.00052907227510352
"195","100128593",-0.00856799988749049,0.92202752470089,"LOC100128593",0.955544794454496
"196","100128594",-0.200727477955101,0.0205210698936457,"TMSB15B-AS1",0.057538823965642
"197","100128627",0.502000732714342,7.46337779270227e-10,"CDC42P3",2.7373424125535e-08
"198","100128640",0.00610499691384229,0.944398762721311,"ACVR2B-AS1",0.96773115521839
"199","100128653",-0.132127244499086,0.129509981652283,"LOC100128653",0.253544694831311
"200","100128675",-0.0475316940054993,0.586926604421421,"HPN-AS1",0.72791720267063
"201","100128682",-0.0566909829301492,0.516892817514413,"LINC01531",0.670085168028929
"202","100128714",0.0380933400550602,0.6633265103983,"LINC02346",0.78727282999592
"203","100128731",-0.4567201865256,3.28386685875604e-08,"OST4",6.12717442706333e-07
"204","100128750",0.276285520288164,0.00128592996856202,"RBPMS-AS1",0.00529877339026312
"205","100128770",-0.0287359305011859,0.74265571018982,"LOC100128770",0.842433635329764
"206","100128782",0.0751510289211746,0.389943647507854,"ERCC6L2-AS1",0.555702380158618
"207","100128787",0.0568138453524256,0.515983326731092,"LINC01349",0.670085168028929
"208","100128788",0.0636449118123031,0.466736733159228,"SRRM2-AS1",0.626589622641937
"209","100128811",-0.14609513246131,0.0933543518299218,"GPR158-AS1",0.197944419599213
"210","100128818",0.0211534199316587,0.809030132480284,NA,0.887572069105826
"211","100128822",0.359089923055612,2.18991927291034e-05,"LINC01003",0.0001517428702458
"212","100128881",-0.254319061787052,0.0031368960106328,"VPS9D1-AS1",0.011434358413428
"213","100128882",0.0223136507373045,0.798772341307922,"ZFPM1-AS1",0.880308982828834
"214","100128885",-0.11712192241352,0.179404231131889,"LOC100128885",0.321304713477655
"215","100128890",0.285332172042673,0.000871475208717458,"FAM66B",0.00376330190417245
"216","100128893",0.0330490352786169,0.705693933191343,"GATA6-AS1",0.817569981770207
"217","100128905",0.0367132376540172,0.674819636603543,"LINC01960",0.795249800790517
"218","100128908",0.246684506792795,0.00420413348049167,"CIROP",0.0147442616542397
"219","100128927",-0.152855733582389,0.0790003625362575,"ZBTB42",0.174042260481871
"220","100128946",0.0621242699380023,0.477471161652533,"LINC01310",0.635656849457996
"221","100128966",-0.313005759459269,0.000244165658463814,"LOC100128966",0.00123831649063141
"222","100128988",0.00956836088555349,0.912957723323967,"LOC100128988",0.950303779064122
"223","100128993",0.0425582514786258,0.626688367412866,"LOC100128993",0.759253097158658
"224","100129027",-0.0525421726820585,0.548078960582441,"PCBP3-AS1",0.695587057511589
"225","100129029",0.0182700420253496,0.834659847690057,"PKP4-AS1",0.902873704284086
"226","100129034",0.135054158242997,0.121158694155823,"LOC100129034",0.24133457008079
"227","100129046",-0.103490064736675,0.23584919306191,"BCAR3-AS1",0.392285333859771
"228","100129055",0.235688807284113,0.00631380322256189,"CCNYL4",0.0209660196329707
"229","100129060",0.249454067145437,0.00378421683323472,"SEMA3F-AS1",0.0134754047172946
"230","100129075",0.0196206743961093,0.822631002231649,"KTN1-AS1",0.896236109157577
"231","100129083",-0.237893594917883,0.00582761261218608,"SIGLEC10-AS1",0.0195487984388549
"232","100129094",-0.0113374939376809,0.896945953403276,"BTNL10P",0.94010052573304
"233","100129098",0.0251482127607231,0.773858777601341,"LOC100129098",0.863740298576286
"234","100129128",-0.166527769157211,0.0553952849713764,"KHDC1L",0.130674125678921
"235","100129129",-0.027902804283523,0.749866486114935,"TDH-AS1",0.847395133388779
"236","100129138",-0.173395556478771,0.0459377161541653,"THAP3P1",0.112075858484732
"237","100129148",-0.3524167031723,3.18000003060756e-05,"LOC100129148",0.000210577353734421
"238","100129195",0.085697487366568,0.32669715491407,"ZSCAN16-AS1",0.493753800179183
"239","100129196",-0.0580750022481121,0.506695260313356,"MATN1-AS1",0.66198685387287
"240","100129203",0.229842158416799,0.0077821805588887,"LOC100129203",0.0250778480523388
"241","100129213",0.0332614993070735,0.703889991477831,"SLC39A12-AS1",0.816619775269918
"242","100129215",-0.34026115004451,6.14203212862126e-05,"LOC100129215",0.000371683185356026
"243","100129216",-0.0430397624415814,0.622788996816881,"DEFB131B",0.755633328885737
"244","100129250",-0.108263488929469,0.214820325568008,"SMIM27",0.366689802024963
"245","100129269",0.214533271429522,0.013149035134988,"LINC01160",0.0394506749557201
"246","100129271",0.0790400739460471,0.365811887334585,"KPLCE",0.532454072124483
"247","100129291",-0.0160894598489571,0.85416008491462,"LOC100129291",0.914864057870175
"248","100129297",0.0622646322656187,0.476474763867498,"CD200R1L-AS1",0.634636133482937
"249","100129316",0.0991254224276731,0.256300919288021,"LOC100129316",0.417038019410607
"250","100129347",0.088261861457271,0.312375330161203,"LINC00484",0.478631935247694
"251","100129354",-0.120941357908113,0.165535163461172,"NRADDP",0.303353769620285
"252","100129361",0.147568611318483,0.0900615358595858,"SMIM10L1",0.192762267313952
"253","100129385",-0.0703095367154051,0.42128661581518,"LINC03041",0.584339417344943
"254","100129387",-0.00603470066923119,0.945037977721046,"GABPB1-AS1",0.968074866046251
"255","100129396",0.147081825711854,0.0911389879539932,"FAM106C",0.194378250649852
"256","100129405",-0.327409153592029,0.00011966770970525,"MSTO2P",0.00066616900318792
"257","100129424",0.0891809387437015,0.30734344732905,"RPL19P12",0.473517882860506
"258","100129434",-0.450326560221499,5.3678971531993e-08,"LOC100129434",9.23601442716534e-07
"259","100129455",-0.00324377563159622,0.970440337004762,"LOC100129455",0.983642194177184
"260","100129460",0.483875632494486,3.62733667741002e-09,"DPY19L1P1",9.81779386744545e-08
"261","100129461",0.253618814374543,0.0032234577261085,"LYRM4-AS1",0.0117125440402031
"262","100129464",0.171526853696639,0.0483671937193135,"LINC01546",0.117106957423511
"263","100129480",0.0156626295763986,0.857987807315964,"MKRN2OS",0.916606311061829
"264","100129482",0.399670406106292,1.88031868528227e-06,"ZNF37BP",1.83364742120833e-05
"265","100129484",-0.144763566302263,0.096411504355883,"LINC02983",0.203037337298251
"266","100129503",-0.168930369784179,0.0519190803214351,NA,0.123925163869083
"267","100129515",0.0481614633277611,0.5819752214541,"ETDB",0.7237391489216
"268","100129516",0.0395705046966268,0.651111326289615,"LINC02012",0.778075624820167
"269","100129518",-0.361337003049451,1.92778244363887e-05,"SOD2-OT1",0.000136023738457737
"270","100129520",0.0302179318065872,0.729884236127551,"TEX13C",0.832741839224518
"271","100129528",-0.037631460097044,0.667164377200867,"MUC8",0.790243715721347
"272","100129534",0.132109651266253,0.129561482867782,"LOC100129534",0.253612459358647
"273","100129540",0.0677148187371339,0.438668625313836,"LOC100129540",0.600520528893526
"274","100129543",-0.391781185908519,3.11020441924985e-06,"ZNF730",2.83769779099196e-05
"275","100129550",0.396949381704046,2.24000342889635e-06,"LINC02035",2.13050928538403e-05
"276","100129583",0.0506123934880538,0.562891568095515,"FAM47E",0.708335844533737
"277","100129597",-0.00944191182297535,0.91410358331819,"LINC00462",0.951202943274486
"278","100129603",-0.0612262615645611,0.483872489263969,"LOC100129603",0.64117105734065
"279","100129617",0.131638342674598,0.130947018185828,"LOC100129617",0.255111712216269
"280","100129620",-0.171770437927517,0.0480445900572021,"PLPPR5-AS1",0.116470456089537
"281","100129636",-0.112248146201695,0.198317859965509,"OR2W1-AS1",0.345856667631833
"282","100129654",-0.0611463708306765,0.484444199787656,"TCF24",0.641838686678965
"283","100129662",0.392343088456171,3.00197978939235e-06,"FGF13-AS1",2.75057374680064e-05
"284","100129716",-0.20552726585762,0.0176310375220542,"ARRDC3-AS1",0.0505970663869215
"285","100129722",-0.116400422135865,0.182117325643267,"STPG3-AS1",0.324638819840223
"286","100129724",0.000343007367520182,0.996873566029228,"MAPRE3-AS1",1
"287","100129726",0.0363263435833912,0.678055232677955,"LINC01126",0.797623554991936
"288","100129781",0.169712289478806,0.0508274385667404,"MIR193BHG",0.121871171038389
"289","100129792",0.516144149545967,2.03484042815649e-10,"CCDC152",9.84922178627103e-09
"290","100129794",-0.231301539944384,0.00738981713925531,"SLC25A21-AS1",0.0239990551019163
"291","100129800",0.387330297190474,4.10800794706876e-06,"ZNF807P",3.59759935269444e-05
"292","100129827",0.267042455262558,0.00188840845321853,"IRAG1-AS1",0.00737567094768682
"293","100129836",-0.505634160290098,5.37520718143299e-10,"COL4A2-AS2",2.09671022714814e-08
"294","100129842",0.399126248597785,1.94754499981694e-06,"ZNF737",1.8869037541633e-05
"295","100129845",-0.329158433748278,0.000109470807567989,"PCOLCE-AS1",0.000615919581830011
"296","100129858",-0.0479484214292474,0.583648042896286,"SCOC-AS1",0.725098715162966
"297","100129878",0.0879445385065132,0.314125040480515,"DYM-AS1",0.480402667996862
"298","100129917",-0.276087808130469,0.00129672345362779,"PCGF3-AS1",0.00533691196977196
"299","100129924",0.326302880564285,0.000126566191971678,"TMEM269",0.000699171719595625
"300","100129931",-0.0556481070271853,0.524645642310381,"LOC100129931",0.675680365872989
"301","100129940",0.492975512234036,1.6590275332933e-09,"HMGA2-AS1",5.21885359524407e-08
"302","100129961",0.0254245403398195,0.77144190166126,"CCNT2-AS1",0.862051420291893
"303","100129969",0.138413243810766,0.112094414633148,"SPATA31F3",0.227916210828969
"304","100129973",0.118203970136688,0.175391205653017,"CERNA1",0.315755596168292
"305","100129995",0.121123081863464,0.164895749779112,"LINC01460",0.302487308740144
"306","10013",-0.345095818350267,4.74256441302057e-05,"HDAC6",0.000297360941146199
"307","100130015",-0.0403332801698612,0.644839480412877,"URAHP",0.773525473627865
"308","100130027",0.223971454598949,0.00955325853278464,"LOC100130027",0.0299213905075579
"309","100130075",0.0240522922647645,0.783465298963302,"SZRD1P1",0.869960254925396
"310","100130086",0.15658782920728,0.0718711931453065,"HSFX2",0.161141552605206
"311","100130111",-0.34881039659137,3.87679469491731e-05,"LCIIAR",0.000249930011481
"312","100130148",0.0484053748107094,0.580062733189993,"MAPT-IT1",0.722159807060957
"313","100130172",-0.168064048654803,0.053151122013012,"FAM13B-AS1",0.126409769848894
"314","100130197",0.220594188622334,0.0107255708571406,"EFCAB14-AS1",0.0331022086325377
"315","100130207",0.0282609303028317,0.746764186147169,"LOC100130207",0.845474248109801
"316","100130231",-0.0246941562981603,0.777834844132941,"LINC00861",0.866072002554631
"317","100130238",-0.0721739102879434,0.409047688344425,"GALNT9-AS1",0.572494096865671
"318","100130249",-0.0053961804957251,0.950845695769848,"LINC02961",0.971418313466028
"319","100130256",0.115766572638226,0.184525540155763,"LOC100130256",0.327979457993164
"320","100130268",-0.0328807700994865,0.707123762998353,"LOC100130268",0.817569981770207
"321","100130274",0.0422145912136148,0.629477724808235,"CCDC166",0.761258362941193
"322","100130275",-0.399983735282933,1.84261532437999e-06,"TFAP2A-AS1",1.80217562522546e-05
"323","100130283",-0.248120461800362,0.00398146927657935,"LOC100130283",0.0140630228330952
"324","100130298",-0.0500273142763582,0.567419941795621,"LOC100130298",0.712492921423049
"325","100130301",0.204410743230471,0.0182698070798058,"C8orf89",0.0521347554469439
"326","100130302",-0.0569139142695657,0.515243171973618,"SUPT20HL1",0.669595994589318
"327","100130311",-0.216938985009739,0.0121350926779607,"C17orf107",0.0368622201402168
"328","100130331",0.0376062238702756,0.667374320161357,"LOC100130331",0.790407678487943
"329","100130342",-0.0067261765416316,0.938751861008158,"SCGB2B3P",0.963809274279633
"330","100130345",0.176272467756268,0.0423966562570915,"CDHR18P",0.104887594005382
"331","100130348",-0.286736023689745,0.000819463407848729,"TMEM262",0.00356423045397251
"332","100130357",0.363787819034917,1.67568441274671e-05,"LOC100130357",0.000120649277717763
"333","100130361",-0.0615241032359556,0.481744280252227,"CXorf49",0.639573690880229
"334","100130370",0.217691116778981,0.0118324699675756,"LINC03048",0.0360387079041831
"335","100130373",-0.141769782279479,0.103574003355673,"EPB41L1-AS1",0.214766573984199
"336","100130386",0.105790542695666,0.225541569945874,"LINC00552",0.379500446238285
"337","100130417",-0.253378343042926,0.00325367641396694,"LINC02593",0.0118132824333649
"338","100130418",0.0616952008135686,0.480523993418911,"CECR7",0.638285866984392
"339","100130449",-0.125643670682343,0.149575356929259,"GPC1-AS1",0.281156558441323
"340","100130451",0.120008495175211,0.16884659014275,"SPAG16-DT",0.308190340917865
"341","100130452",0.0564663611676319,0.518557702950007,"LOC100130452",0.671560784275073
"342","100130460",0.302315887315939,0.000405167844979964,"CAND1.11",0.00193013578565455
"343","100130476",-0.261951402180125,0.00232043165131153,"WAKMAR2",0.00879874563482218
"344","100130480",0.0634939008817671,0.467796786006196,"LINC01387",0.626589622641937
"345","100130519",0.209691174124804,0.0154164443686998,"TMEM221",0.0451145304049964
"346","100130520",-0.0894296432092526,0.305990979302671,"CD300H",0.472034472142528
"347","100130522",-0.0330624483361743,0.705580000131631,"PARD6G-AS1",0.817569981770207
"348","100130539",-0.118664186082834,0.173704600564728,"LINC02881",0.313416942551377
"349","100130548",-0.0622763155308868,0.476391878022786,"LOC100130548",0.634627711347321
"350","100130557",0.085161126561364,0.329745176578427,"NFYC-AS1",0.497295022726146
"351","100130581",0.297376046710974,0.000508728781286785,"LINC00910",0.0023557837251878
"352","100130673",0.10658506772367,0.222056577601529,"LOC100130673",0.374822019555522
"353","100130691",0.412870930125073,7.86610293644406e-07,"LOC100130691",8.69361696535798e-06
"354","100130698",0.00418485499359823,0.96187026172653,"LOC100130698",0.978093437956497
"355","100130701",-0.104448144004709,0.231517047859236,"BTNL12P",0.387016578212728
"356","100130705",0.165992749789517,0.0561949238841582,"SPMIP1",0.132198020171928
"357","100130717",-0.102854211432608,0.238755439887335,"HDHD5-AS1",0.395531895918082
"358","100130733",0.11645494741064,0.181911246638682,"LRRC70",0.324341218194889
"359","100130742",0.256932688955554,0.00283200240738029,"LRRC69",0.0104633242499555
"360","100130744",-0.124671067817243,0.152777358843639,"LOC100130744",0.285814258862478
"361","100130771",0.37253259914714,1.00676351928522e-05,"EFCAB10",7.77731855671496e-05
"362","100130776",-0.384160610315709,4.99598349648452e-06,"AGAP2-AS1",4.25062429585426e-05
"363","100130827",-0.279685703964031,0.00111268396687192,"SBK3",0.00467225805542116
"364","100130855",0.299101884714174,0.00047005516008116,"USP3-AS1",0.00219942829348729
"365","100130872",0.0654021564148221,0.454498736305281,"LOC100130872",0.61555329034508
"366","100130880",-0.171189829876454,0.0488165128920454,"CREB3L2-AS1",0.118031087395074
"367","100130887",0.164973575505655,0.05774446537592,"ATE1OSP",0.135038474679363
"368","100130889",-0.00682130759117438,0.937887323463813,"PSORS1C3",0.963451242877504
"369","100130890",0.313360937598558,0.000240012140210451,"TSTD3",0.00122015371371017
"370","100130894",-0.0115515217206843,0.895011546656147,"VAC14-AS1",0.939022936552472
"371","100130933",-0.023815200009821,0.785547936112151,"ERLN",0.871470116429701
"372","100130934",0.027518749124343,0.753197848599015,"ZNF663P",0.849336049659862
"373","100130935",-0.034238999532121,0.695611793714984,"CSAG4",0.81067503101631
"374","100130950",0.121550728419844,0.163398288403834,"ZNF594-DT",0.300979647239862
"375","100130958",-0.223078558706228,0.00985166603485428,"SYCE1L",0.0307340834636459
"376","100130964",0.131523080397946,0.131287584314942,"LOC100130964",0.255111712216269
"377","100130967",-0.259104978232715,0.00259923549505786,"LINC02901",0.00969843034820373
"378","100130987",0.0678135192691786,0.438000066584125,"LOC100130987",0.599897976192303
"379","100130992",0.418798253187382,5.25391625794378e-07,"LOC100130992",6.19704188717125e-06
"380","100131017",0.0579653040295407,0.507499692703087,"ZNF316",0.662753941126613
"381","100131060",0.185879257179792,0.0321826722096831,"JUN-DT",0.0836507274838706
"382","100131067",0.0855288947866286,0.32765327400155,"CKMT2-AS1",0.494950656193695
"383","100131089",0.39149147972897,3.16743815093193e-06,"SRP14-DT",2.88119559210697e-05
"384","100131094",-0.26211241323025,0.00230550150850781,"DPP9-AS1",0.00875214197573678
"385","100131096",0.220439502233308,0.0107821696744161,NA,0.0332459423160923
"386","100131107",-0.0741403629999626,0.396368084987907,"LOC100131107",0.561671092651468
"387","100131117",0.0234158395666212,0.789059375417691,"ZBTB20-AS1",0.874166421122326
"388","100131138",0.119051064153313,0.172296057196452,"VHRT",0.311553668870286
"389","100131176",0.0807425074143172,0.355544665978075,"WDR86-AS1",0.522583515611714
"390","100131187",-0.0696092624311697,0.425937959806286,"TSTD1",0.588703113732845
"391","100131193",-0.0808848877904499,0.354694204190147,"CCDC183-AS1",0.521610974635346
"392","100131205",0.0191521473348309,0.826799228578754,"RPL21P28",0.897688834672105
"393","100131208",-0.0709249012123592,0.41722368354527,"SNAP25-AS1",0.580482080132053
"394","100131211",0.0361520330278529,0.679514916533058,"NEMP2",0.798570159726121
"395","100131213",0.0983890975731046,0.259867686984086,"ZNF503-AS2",0.421679294750862
"396","100131234",-0.0374921757814519,0.668323419630416,"MIR181A1HG",0.790954499831045
"397","100131244",-0.0366434856099191,0.675402536357425,"ANKRD63",0.795596209026425
"398","100131257",0.291688017217846,0.000657899827226534,"LOC100131257",0.00295013885197768
"399","100131289",-0.0944099560843891,0.279729302632241,"LOC100131289",0.442460078408017
"400","100131315",-0.190253944882204,0.0282728207017717,"GREM1-AS1",0.0751554271777393
"401","100131320",0.000202814406926247,0.998151389868532,"RAB6C-AS1",1
"402","100131347",-0.087054813905168,0.319064870692825,"RDM1P5",0.485761541587442
"403","100131366",0.0423240812124534,0.628588467104134,"LINC00605",0.760610168070679
"404","100131378",0.251830760870437,0.00345433250426279,"C11orf91",0.0124572382544417
"405","100131390",-0.178041141010205,0.0403351565874116,"SP9",0.100673927417361
"406","100131395",0.140057838341386,0.107853818339588,"LOC100131395",0.221218756626501
"407","100131434",0.239712903493942,0.00545185275292986,"EOLA1-DT",0.0184544798240064
"408","100131454",-0.256408105864537,0.00289096113963758,"DBIL5P",0.0106550364101627
"409","100131496",-0.0841119710835534,0.335759749717807,"LOC100131496",0.503800888568255
"410","100131532",-0.136646197982263,0.116794437090648,"LOC100131532",0.234792721528983
"411","100131539",0.0120760600569566,0.890273342935751,"ZNF705EP",0.935976882974847
"412","100131551",0.088352892373226,0.311874562000139,"LINC00887",0.478196123643942
"413","100131561",-0.0128840526532588,0.882982301945018,"FKSG29",0.933961121917425
"414","100131564",0.38120592564956,5.98485078935434e-06,"CCDC18-AS1",4.97078438807195e-05
"415","100131604",0.341042861790248,5.89222644379923e-05,"DPP4-DT",0.000358661024363149
