"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","log10padj","gene"
"ABCA6",42.230168232569,-2.37066979296296,0.328920079438056,-7.20743408858813,5.7016022025884e-13,1.60075649394449e-10,9.79567472765558,"ABCA6"
"ABCA8",93.8333366600365,-2.01102167872965,0.309086536995341,-6.50633863991287,7.70045322810951e-11,1.6773711393782e-08,7.77537083366661,"ABCA8"
"ABCA9",80.0966052226878,-2.28407615578272,0.339308970922065,-6.73155251267244,1.67862227449912e-11,3.92735441037442e-09,8.40589990557327,"ABCA9"
"ABCB10",212.041110687611,0.113011223746132,0.247885360347203,0.455901161681518,0.648461054131744,0.915380665687201,0.0383982648102225,"ABCB10"
"ABCB6",163.119450085968,-0.0448718180811441,0.206278520853205,-0.217530249371317,0.827795135749818,0.964601743986395,0.0156519572151075,"ABCB6"
"ABCB7",110.777612021298,-0.065462553675356,0.219122532536588,-0.298748617577361,0.765131858583462,0.94467896239312,0.024715756093262,"ABCB7"
"ABCB8",52.5726318947968,-0.152600973556809,0.328523901671507,-0.464504934893277,0.642286024717265,0.912538030377869,0.0397490271026273,"ABCB8"
"ABCC1",386.741400240537,-0.573531685132883,0.168424819291391,-3.40526822321013,0.000660990965581344,0.0164066009020721,1.78498138618533,"ABCC1"
"ABCC10",195.043025101566,0.0106659845897249,0.235438814490302,0.0453025751629593,0.963866134864394,0.9931322932816,0.00299289610146056,"ABCC10"
"ABCC3",10.6730643028691,-0.935366156370223,0.549632817744995,-1.70180186875994,0.088792516080087,0.437828465986505,0.358696005630202,"ABCC3"
"ABCC4",103.762831419959,0.293069050254271,0.250591985884999,1.169506874768,0.242199473042519,0.680883440538538,0.166927227974966,"ABCC4"
"ABCC5",90.878262823527,0.323480578563715,0.338984398674535,0.954263912523876,0.33995007014101,0.766095601749232,0.115717030992164,"ABCC5"
"ABCC9",8.26302028825001,0.614902453256812,0.535299823116171,1.14870662515307,0.250676973070271,0.690550746448481,0.160804400948136,"ABCC9"
"ABCD1",505.28501196176,0.345704618793886,0.318989543249967,1.08374906359543,0.278476075127805,0.714865306446638,0.145775779426251,"ABCD1"
"ABCD3",333.599219814414,-0.0572189606103989,0.208432859174059,-0.274519866191617,0.783685138807429,0.950655597090068,0.0219767905005879,"ABCD3"
"ABCD4",94.6517752619282,-0.398543518408639,0.225895463737077,-1.76428296440919,0.0776843506518213,0.409659366291506,0.387577111151918,"ABCD4"
"ABCE1",1212.71283066751,0.45496575026241,0.149726812128171,3.03863913079873,0.00237649339898629,0.0447464047856682,1.34924185296192,"ABCE1"
"ABCF1",797.642820951377,0.141440255586456,0.153902186976797,0.919026937594978,0.358081482576892,0.777828286557643,0.109116267318,"ABCF1"
"ABCF2",963.762435430381,0.07101943852821,0.137823330205596,0.51529329919882,0.606348080700986,0.899232373509809,0.0461280663395332,"ABCF2"
"ABCF3",523.268712548607,0.0907392456212628,0.18475169203966,0.491141621597619,0.6233262852313,0.904039582490884,0.043812553948274,"ABCF3"
"ABCG2",4.40624356009729,-2.10966471665303,0.91107243303307,-2.31558396474548,0.02058099520905,0.195357095019638,0.709170811355384,"ABCG2"
"ABHD10",60.0547611182378,-0.198598030806743,0.353719247333181,-0.561456670237898,0.574486260689107,0.889426133891393,0.0508901138818264,"ABHD10"
"ABHD11",84.3083426841456,0.723471017666698,0.245491551998825,2.94703020033113,0.00320841866972991,0.0563771369587867,1.24889698299745,"ABHD11"
"ABHD12",644.46396275509,0.363965624770829,0.231063766419729,1.57517394618109,0.115216299262841,0.492445198933969,0.307642092323312,"ABHD12"
"ABHD13",79.9887775365205,-0.0642894038955948,0.293742275621095,-0.218863300352868,0.826756535444137,0.964561672443871,0.0156699990768324,"ABHD13"
"ABHD14A",64.3896471550804,0.159754904378584,0.266849518520823,0.59867038645647,0.549392708682099,0.879044259872612,0.0559892576514523,"ABHD14A"
"ABHD14B",535.665118508255,-0.132246931541839,0.246610583003672,-0.5362581359287,0.591780159450798,0.894652146943005,0.0483457915316145,"ABHD14B"
"ABHD15",186.790483379878,0.21786389008658,0.194978607807478,1.11737329821177,0.263834747122878,0.701110141069515,0.154213751075703,"ABHD15"
"ABHD16A",338.522757025461,-0.0357191109252738,0.173364343194444,-0.2060349335227,0.83676362366247,0.966517006815884,0.014790499730295,"ABHD16A"
"ABHD16B",21.9258711553569,-0.392437380384658,0.437958469428223,-0.896060717576725,0.370220335735756,0.786905067578321,0.10407765787436,"ABHD16B"
"ABHD2",1082.6183899132,-0.0262462559825343,0.162218438389758,-0.161795762818731,0.871466689860644,0.975726091656598,0.0106720814905477,"ABHD2"
"ABHD3",22.7885068750648,-0.342417686476523,0.469346464662639,-0.729562726593986,0.465657512734968,0.838741669407583,0.0763717803231419,"ABHD3"
"ABHD4",685.800121545591,-0.58411687125486,0.205029714362532,-2.84893764336047,0.00438654769440716,0.0699295361215767,1.1553393526479,"ABHD4"
"ABHD5",259.172567880376,0.409497804959151,0.248354049289066,1.64884690276391,0.0991790033195321,0.45948937584854,0.337724525765781,"ABHD5"
"ABHD6",102.278524908827,0.648046756893879,0.293422046641491,2.20858236220291,0.0272037032679967,0.231754273154329,0.634972249458605,"ABHD6"
"ABHD8",79.1685395582798,-0.126480446021851,0.300616962364593,-0.420736225351294,0.673947705610227,0.921612342005012,0.0354517179174109,"ABHD8"
"ABI1",1302.41598322934,0.254935315688621,0.189923957837941,1.34230203809333,0.179498082874413,0.603132653998758,0.219587157903497,"ABI1"
"ABI2",190.612021112642,-0.152687697638789,0.197868742305302,-0.77166153612681,0.440314917552241,0.824959969496314,0.0835671247211645,"ABI2"
"ABI3",5.84855087993189,1.94876893698065,0.735913594923266,2.64809476333135,0.00809468312521069,0.1064185500561,0.972982662597208,"ABI3"
"ABI3BP",7022.36837541411,-0.549503139115949,0.12406305528885,-4.42922462159721,9.45724844003277e-06,0.000531035007961662,3.27487684753734,"ABI3BP"
"ABL1",1970.67277214379,-0.108802085053714,0.138582322429231,-0.785107964324061,0.432390270539675,0.820431106312095,0.0859578818926621,"ABL1"
"ABL2",578.509311644001,0.358726146547231,0.137774798353811,2.60371382018653,0.00922197239369124,0.115356830912768,0.937956683415238,"ABL2"
"ABLIM1",126.349395536346,-0.130411474445643,0.223303800404167,-0.584009202752508,0.559214120518877,0.883580690174524,0.0537537837945885,"ABLIM1"
"ABLIM3",85.4338721483772,-0.261927848356448,0.248678151546804,-1.05328050223645,0.292212452334361,0.729318870563477,0.137082549256743,"ABLIM3"
"ABR",90.5887291707733,-0.627765036870966,0.260402819942601,-2.41074592436956,0.0159199344785859,0.166525187535596,0.778520068581604,"ABR"
"ABT1",295.68623348241,0.0915347670107926,0.212104174405945,0.431555707317691,0.666064356259089,0.919075696480705,0.0366487179827325,"ABT1"
"ABTB1",363.980886639296,-0.3848785445383,0.259351298259015,-1.48400469603172,0.137807674769727,0.539433154036657,0.268062364941548,"ABTB1"
"ABTB2",95.3789583524328,0.269998931570204,0.220737240813786,1.22316891601438,0.221265903357946,0.653758985740011,0.184582328823739,"ABTB2"
"ACAA1",383.184707975375,0.10342700866472,0.194296843176004,0.532314406009315,0.59450825626975,0.895698330540078,0.0478382352506568,"ACAA1"
"ACAA2",451.008178212727,0.155526346128852,0.173030198437693,0.898839321304115,0.368738252245848,0.785761272379824,0.104709379960729,"ACAA2"
"ACACA",147.413045872055,0.116789249711591,0.226092340269677,0.516555534664676,0.605466462393977,0.898762674701878,0.0463549719756573,"ACACA"
"ACACB",13.7949793260397,-0.305824813882963,0.467005040792471,-0.654864053210223,0.512555286040311,0.859989859274577,0.0655066697878964,"ACACB"
"ACAD10",84.6306101894794,-0.151666441192652,0.280656686041265,-0.540398460952227,0.588922268981607,0.893103342493533,0.0490982852570808,"ACAD10"
"ACAD8",162.183037325659,-0.00769976814656648,0.214373430513863,-0.0359175487750968,0.971348102996488,0.994345060973108,0.00246287911233908,"ACAD8"
"ACAD9",260.820757531856,0.00523340990446505,0.209643419080181,0.0249633874863654,0.980084167054745,0.996909594193341,0.00134422435956011,"ACAD9"
"ACADM",88.568965967774,0.0621436650000328,0.279529110252298,0.222315539672927,0.824068255864356,0.963556207905603,0.0161229462174105,"ACADM"
"ACADS",65.5752842095883,-0.474358903160735,0.235551437853068,-2.01382299969924,0.0440281200790953,0.307091043432862,0.512732849934036,"ACADS"
"ACADSB",77.0270130361507,-0.300568305730081,0.301907954926638,-0.995562723092596,0.319462654328379,0.75034228941899,0.124740575949218,"ACADSB"
"ACADVL",842.774403195948,0.0660497842166334,0.199753853089664,0.330655870687938,0.740904439001766,0.939898493051285,0.0269190467067888,"ACADVL"
"ACAN",284.022258440514,-1.34806936604351,0.381642271323865,-3.53228525070675,0.000411984692478264,0.0113399010997176,1.94539073310045,"ACAN"
"ACAP1",15.8825049737217,-0.658733983120475,0.548597356118163,-1.20076040428199,0.229844155352932,0.664040946427841,0.177805140120857,"ACAP1"
"ACAP2",379.826503483849,0.0205082308061905,0.165232902511961,0.124117112841409,0.901222548840687,0.978685800484904,0.00935671270882286,"ACAP2"
"ACAP3",182.624266368932,0.135567228512791,0.241910974930476,0.560401315201809,0.575205734743096,0.889426133891393,0.0508901138818264,"ACAP3"
"ACAT1",310.066152655604,-0.106955356914426,0.167674756415531,-0.637873936428272,0.523555745217006,0.865174128770858,0.0628964757101136,"ACAT1"
"ACAT2",114.16115847807,0.630262538530493,0.233462708482446,2.69962831591959,0.00694169808538469,0.0960221739597441,1.01762846574831,"ACAT2"
"ACBD3",843.258225274318,-0.0261545135769624,0.173822872048388,-0.150466467782684,0.880396604350297,0.976466570043162,0.0103426204706547,"ACBD3"
"ACBD4",62.9796293671659,-0.769072928310984,0.259553626990269,-2.96305983942123,0.0030459734843011,0.0544594898661094,1.2639264311079,"ACBD4"
"ACBD5",239.343257790586,0.103711934567146,0.176252608827559,0.588427798357382,0.55624518357506,0.881646173539996,0.0547056730425217,"ACBD5"
"ACBD6",155.967812625485,0.196620895553097,0.27834136369892,0.706401998395683,0.479938178473637,0.845231724748505,0.0730242105967188,"ACBD6"
"ACBD7",18.7758125117452,0.414012863755318,0.443743349424044,0.933000718304141,0.350819597479648,0.771690832623069,0.112556658963294,"ACBD7"
"ASIC1",24.832328096519,-0.263108145678554,0.378404388233587,-0.695309446348541,0.486861395593918,0.848297734372301,0.0714516929074739,"ASIC1"
"ACCS",12.7979290637741,-0.269028894181819,0.467634319258178,-0.575297584250419,0.565090055035864,0.884307074610733,0.0533969005394156,"ACCS"
"ACD",79.9445205508427,-0.110263119731386,0.352637020668362,-0.31268163371617,0.754522550561532,0.942347544724081,0.0257888966559906,"ACD"
"ACE",73.0032490336263,-0.761407681557001,0.283520121074552,-2.68555077738835,0.0072410371170016,0.0993303614942434,1.00291798399198,"ACE"
"ACER2",22.7510175803184,-0.337685004489364,0.369823384193876,-0.913098032525537,0.361190985018892,0.779649223428786,0.108100749353478,"ACER2"
"ACER3",98.7112660734101,0.134892931688465,0.328693159266817,0.410391661296988,0.681518662255663,0.923688682209467,0.0344743776763582,"ACER3"
"ACIN1",284.88866359292,-0.330006983790794,0.160376587800414,-2.05770049305129,0.0396188930243942,0.290493078298689,0.536864211268479,"ACIN1"
"ACLY",3085.03449416878,0.415335847594738,0.11955768617833,3.47393681553213,0.00051288179244507,0.013494425847074,1.86984558882159,"ACLY"
"ACN9",140.150182118428,0.11432765731292,0.206556541842333,0.553493277400953,0.579925682648931,0.8915528199789,0.0498529219829231,"ACN9"
"ACO1",984.534806842594,-0.148119107881576,0.157078812785743,-0.94296044931032,0.345701133313048,0.769531764675916,0.113773448686633,"ACO1"
"ACO2",873.334968934673,0.0228854598841397,0.167677751957707,0.136484772827298,0.891438061428032,0.977627080098913,0.00982677705381189,"ACO2"
"ACOT11",46.5733292889075,0.349175729771718,0.339762191713213,1.02770625539893,0.304088024428458,0.737398867683137,0.132297533612657,"ACOT11"
"ACOT13",165.892612745495,-0.40811601280575,0.212883399713596,-1.91708706904724,0.055226871127756,0.343119352313157,0.464554786561147,"ACOT13"
"ACOT2",75.5831295669091,-0.231152044981964,0.22431009952333,-1.03050217298808,0.30277433271703,0.737398867683137,0.132297533612657,"ACOT2"
"ACOT7",950.66174978088,0.103166902889036,0.160271839104269,0.643699501207557,0.51977031343706,0.863352324572593,0.063811937318294,"ACOT7"
"ACOT8",170.514165911392,0.0178528938664678,0.180036104631116,0.0991628534901232,0.9210089680675,0.982523625987064,0.00765699768287088,"ACOT8"
"ACOT9",462.389456191058,0.277815665888745,0.152925529989777,1.81667289894183,0.0692672138205337,0.386521226913725,0.412826650572674,"ACOT9"
"ACOX1",444.034969361784,0.179537193652255,0.149979442884262,1.19707868091497,0.231275888653257,0.666348820352395,0.176298366781498,"ACOX1"
"ACOX2",170.349271914104,-0.395623563183134,0.204732015178012,-1.9323971526346,0.0533105052228871,0.337565915230677,0.471641411497051,"ACOX2"
"ACOX3",200.537646046405,-0.0904154056689375,0.163178783322869,-0.554087999847625,0.579518622312199,0.8915121416148,0.0498727377377555,"ACOX3"
"ACP1",1048.79509973152,0.305483901664426,0.151391839928131,2.01783597986157,0.043608346333998,0.305430493610985,0.515087605963706,"ACP1"
"ACP2",308.740701324473,0.0519031431645487,0.178545865071574,0.290699216942056,0.771281370539158,0.946219412153871,0.0240081464324245,"ACP2"
"ACP5",5.26985461141352,-0.286849751912698,0.686293731990721,-0.417969359971624,0.67596951945133,0.922452378895801,0.0350560448074975,"ACP5"
"ACP6",38.6573174003901,0.378574914413492,0.320085556489771,1.1827303879786,0.236916016821391,0.673538399249076,0.171637639574852,"ACP6"
"ACPL2",132.110348674559,0.495758364350385,0.312956530162725,1.58411254142104,0.113168110891296,0.488308030396392,0.311306133532457,"ACPL2"
"ACRC",4.98518114401665,0.397727989263214,0.71414439099472,0.556929374897456,0.57757568370813,0.890866950063304,0.0501871524928792,"ACRC"
"ACSF2",150.383701373199,-0.339274507964745,0.200124814979619,-1.69531453657707,0.0900157686467882,0.439709173790633,0.356834473463558,"ACSF2"
"ACSF3",127.12245845732,0.236622475684799,0.298398821210008,0.792973895557945,0.427793031973292,0.818163815800103,0.0871597315668555,"ACSF3"
"ACSL1",211.803229876016,0.116546798760949,0.176421516217992,0.660615560161834,0.508858887649519,0.858967443550853,0.0660232964180711,"ACSL1"
"ACSL3",291.281683701743,0.027314493696159,0.262605658876729,0.104013347667351,0.917158756120129,0.98175538265295,0.00799670895230786,"ACSL3"
"ACSL4",1100.05012653959,-0.040014112618876,0.249166242012896,-0.160592030026303,0.872414732538869,0.975726091656598,0.0106720814905477,"ACSL4"
"ACSL5",8.34257680618791,-0.0166591001398447,0.589023651761565,-0.0282825657170525,0.977436785580352,0.996766191704106,0.00140670082671076,"ACSL5"
"ACSS3",26.048935751852,-1.04922056727806,0.47083554443747,-2.22842259823781,0.0258523475299923,0.224808726644603,0.648186834294984,"ACSS3"
"ACTA2",14479.3366339194,-0.26499218350875,0.179869626496445,-1.47324586518774,0.140684751918711,0.543883462589043,0.264494146214269,"ACTA2"
"ACTB",130201.574443256,0.251878201139,0.141430916639583,1.78092744587717,0.074924304267549,0.401269037777115,0.396564349464548,"ACTB"
"ACTC1",1084.20127808982,0.603690917078567,0.201980513977082,2.98885721791492,0.0028002295550035,0.0507576760371796,1.29449827048856,"ACTC1"
"ACTG1",140852.20640362,0.176823910376458,0.252229228038734,0.70104448937735,0.483275251132866,0.846018873812651,0.0726199481888076,"ACTG1"
"ACTG2",336.466774009008,-0.900057679230206,0.222746110245024,-4.04073354295673,5.32842724333947e-05,0.00217159192878551,2.66322178116741,"ACTG2"
"ACTL10",9.63886465339548,-0.372181308740872,0.534865338849974,-0.69584114300827,0.486528320062866,0.848168161274681,0.0715180342133065,"ACTL10"
"ACTL6A",223.400085604721,0.20634424358513,0.209087261801232,0.986880988385083,0.323700985366245,0.754263798487618,0.122476736105289,"ACTL6A"
"ACTN1",8320.76785087014,-0.0375052176977776,0.218147391186153,-0.17192604272665,0.863495672292125,0.975098706090338,0.0109514198495441,"ACTN1"
"ACTN4",14450.475001861,0.139994979037399,0.207049134362447,0.676143754324191,0.498949379103039,0.854163476366909,0.0684590027422921,"ACTN4"
"ACTR10",679.073769135211,-0.073114883757296,0.172666858149797,-0.423444803135673,0.671970762260035,0.92148904921234,0.0355098214811658,"ACTR10"
"ACTR1A",1115.5675894913,0.108206414135729,0.214924034915343,0.503463533886991,0.614638412423392,0.90112302410089,0.0452159137480548,"ACTR1A"
"ACTR1B",578.658560704076,-0.0156216858161261,0.21576247013708,-0.0724022384717842,0.942281803429246,0.988359344501876,0.00508512731450766,"ACTR1B"
"ACTR2",5913.4480647286,0.263991960918061,0.184715606327156,1.42918059912326,0.152952332392685,0.562451443658093,0.249914964170514,"ACTR2"
"ACTR3",2150.05160469861,0.241370396846191,0.258143883860165,0.93502272158011,0.349776589924274,0.771398883008414,0.112720994331311,"ACTR3"
"ACTR3B",16.5230965271733,0.145178516388176,0.421294110222807,0.34460134349231,0.730394095631329,0.937702142336477,0.0279350917728807,"ACTR3B"
"ACTR5",41.9184808594805,0.677371284802433,0.298931888670069,2.26597198383893,0.0234530986428074,0.211496394185031,0.674697032539023,"ACTR5"
"ACTR6",161.852270503641,-0.156504679886509,0.267033051388922,-0.58608729920315,0.557816850833464,0.882366106601976,0.0543511823430673,"ACTR6"
"ACTR8",685.696262696814,0.134820727993679,0.201443752827952,0.669272320938273,0.503321779932145,0.856020630678909,0.0675157684045773,"ACTR8"
"ACVR1",668.407725335668,-0.058711865359385,0.190833864521419,-0.307659573454769,0.758341384239362,0.943557716021283,0.0252315295394022,"ACVR1"
"ACVR1B",305.925802821424,-0.16789008347461,0.20960844277142,-0.800970043261549,0.423148988597193,0.81488153240446,0.088905524465836,"ACVR1B"
"ACVR1C",22.9490595176174,-1.05985980266552,0.365306077956587,-2.90129255060321,0.00371626751027517,0.0625184070903017,1.20399209592325,"ACVR1C"
"ACVR2A",81.3349471170221,-0.562613976571002,0.285068691718565,-1.97360844215907,0.0484262830650055,0.322406091551054,0.491596761215531,"ACVR2A"
"ACVR2B",9.1825909271455,-0.35696896734467,0.673443253362036,-0.530065399812933,0.596066587567381,0.895810032512049,0.0477840780375418,"ACVR2B"
"ACVRL1",54.9707880953833,-0.192174170331736,0.322857517545278,-0.595229040329797,0.551690380966758,0.880279903149029,0.0553792130035528,"ACVRL1"
"ACY1",115.882449454874,-0.225926237511802,0.216347558240163,-1.0442744967845,0.296358408704446,0.732718617528762,0.1350627734026,"ACY1"
"ACYP1",82.3620787195205,0.364178015901733,0.241218191441465,1.5097452382239,0.131108443200597,0.526015900729228,0.279001127529555,"ACYP1"
"ACYP2",116.085991446883,-0.367292790590947,0.232272491943896,-1.58130128762585,0.113809165346975,0.489302628988297,0.310422450800366,"ACYP2"
"ADA",112.876637040957,-0.0434634037202113,0.199329198721161,-0.218048354175204,0.827391436531074,0.964561672443871,0.0156699990768324,"ADA"
"ADAL",85.2871380464636,-0.286843085142403,0.246776439332928,-1.16236009368553,0.245089226022691,0.683783685036924,0.165081265608691,"ADAL"
"ADAM1A",26.282845331223,-0.796868052475933,0.414265114465229,-1.92357025646392,0.0544084722678993,0.341478707716165,0.46663637078088,"ADAM1A"
"ADAM10",791.529337274012,-0.258567156196236,0.188548870236912,-1.37135351631302,0.17026478043903,0.589349379744301,0.229627169201774,"ADAM10"
"ADAM11",7.79582149023296,0.358424322242729,0.557909434646927,0.642441765605843,0.520586388982258,0.863815135067225,0.0635791908666696,"ADAM11"
"ADAM12",459.854104433103,-0.0479753054766127,0.175287528684641,-0.273694916213491,0.784319084911895,0.950906730264065,0.0218620787703914,"ADAM12"
"ADAM15",1157.60837357394,-0.0396839688390601,0.286259206319111,-0.138629493700272,0.889742935737771,0.977627080098913,0.00982677705381189,"ADAM15"
"ADAM17",181.451014042097,0.0205798011627578,0.262496366700708,0.0784003276747157,0.937509612888154,0.986712466613541,0.00580938467164057,"ADAM17"
"ADAM19",828.989898791543,1.00363724857185,0.202934505127914,4.94562148481964,7.59013171361147e-07,6.26756366469067e-05,4.2029012458686,"ADAM19"
"ADAM23",20.3321197177522,0.185607966600919,0.378941285185415,0.489806663610436,0.624270714927041,0.904580366141558,0.0435528428214919,"ADAM23"
"ADAM33",179.805183800686,-0.988356868641225,0.204592129876797,-4.83086455591621,1.35941461122881e-06,0.000103838262603795,3.9836425869911,"ADAM33"
"ADAM9",3602.01075581745,-0.203922696584002,0.184617705924305,-1.10456738460185,0.26934709014272,0.703927315488506,0.152472181925949,"ADAM9"
"ADAMTS1",15985.3883895362,-0.156100152568565,0.190408137019461,-0.819818706343469,0.412319465420879,0.8083820651579,0.0923833303489168,"ADAMTS1"
"ADAMTS10",53.1796567202458,-0.570447981148709,0.398138835104335,-1.43278658310039,0.151918836756912,0.561689177033517,0.250503944291751,"ADAMTS10"
"ADAMTS12",438.395905059176,-0.277270927032695,0.305858446045249,-0.906533498151873,0.364653542783669,0.782840035948501,0.106326971789085,"ADAMTS12"
"ADAMTS13",13.3872000323094,-1.3251752399042,0.509160611242497,-2.60266644874668,0.00925019006396371,0.115481127735294,0.93748898365152,"ADAMTS13"
"ADAMTS14",22.8116603095137,-1.12990610684168,0.394218147370851,-2.86619506072294,0.00415438180469979,0.0674633158362174,1.17093231695675,"ADAMTS14"
"ADAMTS15",310.689162884463,-0.768037979570093,0.252047772213343,-3.04719209706006,0.00230990039424105,0.0436875472767088,1.35964233693593,"ADAMTS15"
"ADAMTS2",806.209263930001,-0.3611775715124,0.246773758775931,-1.46359796642863,0.143303828529041,0.548549311624374,0.260784325602945,"ADAMTS2"
"ADAMTS4",80.9815553922586,0.424619543112731,0.337070582623354,1.25973480037327,0.207765046957508,0.640220391039308,0.193670497678886,"ADAMTS4"
"ADAMTS5",185.319691335994,-0.948903772221937,0.197429999488002,-4.80627956583469,1.53764845717992e-06,0.000114950595313676,3.93948877523616,"ADAMTS5"
"ADAMTS6",738.145646469399,0.149010807497523,0.185429547621162,0.803597967040059,0.421629197591806,0.813882854449943,0.0894381004267284,"ADAMTS6"
"ADAMTS7",1078.93527164495,-0.555475578479165,0.282018862068228,-1.96963981205193,0.0488796654769364,0.323351371054696,0.490325293244074,"ADAMTS7"
"ADAMTS9",33.6138504925229,-0.255709799242368,0.280787773364093,-0.910687086473644,0.362460270094851,0.780421978106417,0.107670508580523,"ADAMTS9"
"ADAMTSL1",2521.76627080727,0.138485087151813,0.154527352680226,0.896184945576527,0.370153994665391,0.786896444321479,0.104082417093148,"ADAMTSL1"
"ADAMTSL3",5.52721069834835,0.164728249293596,0.714830124239815,0.230443910668673,0.8177468433678,0.961432036438166,0.017081410586291,"ADAMTSL3"
"ADAMTSL4",350.101684351266,-1.41452581967003,0.24705533531414,-5.7255424897884,1.03103735643394e-08,1.37117115380909e-06,5.86290833185124,"ADAMTSL4"
"ADAMTSL5",249.72938145152,-0.0628393780796464,0.193804151033261,-0.32424165191829,0.745755090279975,0.940588068467296,0.0266005346604048,"ADAMTSL5"
"ADAP1",18.5919060600325,-0.269860506163327,0.387147600080362,-0.69704811835928,0.485772680983844,0.847920979766493,0.0716446190291596,"ADAP1"
"ADAR",1888.65220848623,-0.0623335694204649,0.126183893930253,-0.493989902189254,0.621313310915351,0.902641600188346,0.0444846549551194,"ADAR"
"ADARB1",670.267619449213,-0.246728230820266,0.153922925777095,-1.60293360832789,0.108949312719512,0.481113462739713,0.317752490298093,"ADARB1"
"ADAT1",201.921137995426,0.102240250398759,0.194496873244297,0.525665264913234,0.599120801823834,0.897166675977288,0.0471268660609318,"ADAT1"
"ADAT2",38.4920165148849,-0.231791624081732,0.409112403880189,-0.566571978466859,0.571005017451115,0.88821440414644,0.0514821881646044,"ADAT2"
"ADAT3",4.75277038538977,0.209267332801659,0.710116899615435,0.29469420163777,0.768227493004942,0.945308235703438,0.0244265584345118,"ADAT3"
"ADCK1",36.6277750430148,-0.174701100172447,0.275788172440893,-0.633461176475538,0.526432525973338,0.866460204943611,0.0622513789053729,"ADCK1"
"ADCK2",99.8108886463366,-0.366211980582043,0.215778962072868,-1.69716258278402,0.0896659270244501,0.439425648575214,0.357114597598499,"ADCK2"
"ADCK3",51.213650293482,-0.638075030342157,0.280291474742673,-2.27646963193566,0.0228179161914227,0.208403452850873,0.681095089875111,"ADCK3"
"ADCK4",117.114683021261,-0.592776627175594,0.244893578064412,-2.42054786352822,0.0154971389980433,0.16380328206407,0.785677400695046,"ADCK4"
"ADCK5",30.8053149165157,0.142583805009887,0.325530124226027,0.438004947618569,0.661382696874635,0.918005547483982,0.037154694360411,"ADCK5"
"ADCY3",279.249800709245,0.107727373297008,0.18153075317586,0.593438695165031,0.552887599070408,0.88122496233593,0.0549132091481396,"ADCY3"
"ADCY4",5.2886264259538,-0.886351737434575,0.830289145391625,-1.06752176919826,0.285736288794436,0.723300395237207,0.14068129758878,"ADCY4"
"ADCY6",320.966097349166,-0.2053887649762,0.191589686496193,-1.07202411952525,0.283709198832287,0.720741507897592,0.142220465963609,"ADCY6"
"ADCY7",599.185363136149,0.464647994363123,0.228172865016442,2.03638585302263,0.0417116248875206,0.298405814738922,0.525192718449961,"ADCY7"
"ADCY9",454.568010758542,-0.476618192500078,0.23592051447951,-2.02024903833224,0.0433575619946881,0.305169603476819,0.515458726613986,"ADCY9"
"ADD1",3593.52575381482,0.0289282178430411,0.137647808412391,0.210161121900121,0.833541922137458,0.966011681168703,0.0150176219939918,"ADD1"
"ADD3",14.9074542432356,-0.0289087146581975,0.444410791860657,-0.0650495334219105,0.948134561769172,0.989732467437142,0.00448218279398871,"ADD3"
"ADH1B",84.8418115604117,-3.24847022987044,0.905557956570654,-3.58725822715135,0.000334173344338432,0.00970562306292355,2.01297657937877,"ADH1B"
"ADH5",2784.23469590832,-0.19555436550356,0.14779948170738,-1.32310589485508,0.185800164639968,0.610824689060982,0.214083417414158,"ADH5"
"ADHFE1",12.3889563282405,-0.814177833028103,0.478462542939304,-1.70165427794289,0.0888201961630055,0.437828465986505,0.358696005630202,"ADHFE1"
"ADI1",996.474996446955,-0.136969631692327,0.269328001002641,-0.508560681334373,0.611060194911606,0.899650354813991,0.0459262444260159,"ADI1"
"ADIPOR1",779.874162532639,0.152011231335375,0.210833116405014,0.721002629602833,0.470907896854393,0.842462015176124,0.0744496714314582,"ADIPOR1"
"ADIPOR2",363.642135023898,-0.0120261315571075,0.196076526707872,-0.0613338667255403,0.951093319816402,0.990430672355351,0.00417591857798679,"ADIPOR2"
"ADK",138.197357931879,0.168361254622427,0.204661062343883,0.822634519210777,0.410715862460701,0.8083820651579,0.0923833303489168,"ADK"
"ADM",7546.29554040104,-1.41066207565415,0.1992360461701,-7.08035570255083,1.43784913751727e-12,3.78453875070691e-10,9.42198704356929,"ADM"
"ADNP",177.38789868797,-0.0483260847891529,0.300145253765546,-0.161008992089217,0.872086318383875,0.975726091656598,0.0106720814905477,"ADNP"
"ADNP2",195.806987815359,0.0955935716679623,0.244466304505042,0.391029642557511,0.695775325194606,0.928174791483376,0.0323702308624038,"ADNP2"
"ADO",270.473539273798,0.229713516183137,0.209851847988457,1.09464614386323,0.27367169154591,0.70764800470549,0.15018271353571,"ADO"
"ADORA1",6.54249331278046,0.644414772109118,0.656469336366477,0.981637277494056,0.326278575805276,0.756923159515949,0.120948206486761,"ADORA1"
"ADORA2A",5.3686909834596,0.359322911416806,0.811866832494021,0.442588485001882,0.658063415198395,0.91751014491222,0.0373891250540329,"ADORA2A"
"ADORA2B",67.1309683274483,-0.70355929814364,0.268136726094029,-2.62388263030004,0.00869337369246486,0.110717825837299,0.955782451031595,"ADORA2B"
"ADPGK",184.720865350564,-0.0308365470224076,0.203779998159986,-0.151322736779093,0.879721134446854,0.976387309620321,0.0103778738653408,"ADPGK"
