"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"NR3C2",10.4521732759153,6.22039280003233,1.60441656908084,3.87704348104306,0.000105733468080679,0.00061160594503733,"NR3C2"
"CACNB4",85.7293343706824,6.21953708403771,0.897116637413421,6.93280764691865,4.12569025196681e-12,8.47235193975903e-11,"CACNB4"
"CYP1B1",2224.00293080213,6.20706000802512,0.301000645891161,20.6214175708763,1.76316046755625e-94,5.5940673734391e-91,"CYP1B1"
"LOC401164",27.8283484424886,6.1962829682712,1.50379881780973,4.1204201618512,3.7818210087991e-05,0.000249325145052828,"LOC401164"
"SEMA6A",10.6839132877497,6.19127156558801,1.70131299832942,3.63911377369564,0.000273577918348086,0.00140662233352083,"SEMA6A"
"VCAM1",28.5032384236884,6.1784118473873,1.53018579705749,4.03768735748838,5.39807285167401e-05,0.000340349451540656,"VCAM1"
"PDE1A",9.77940432513376,6.15838743786201,1.63883045116279,3.7577941229323,0.00017141782330272,0.000934879069847363,"PDE1A"
"CNTNAP3",9.85974059990383,6.12763216782249,1.56088258230428,3.92574831527459,8.64605237185749e-05,0.000513222874888884,"CNTNAP3"
"NTRK3",26.4353602606159,6.11689195413606,1.51673945065333,4.03292203647848,5.50875598648822e-05,0.000345925889285117,"NTRK3"
"CNTNAP3B",9.94883340068835,6.11663661518227,1.57859467477491,3.87473536616005,0.000106740632372692,0.000616588696150131,"CNTNAP3B"
"ANKFN1",26.0965884053765,6.06883941735642,1.50591486413365,4.03000167001329,5.57764566104841e-05,0.00034956000535489,"ANKFN1"
"C19orf33",26.0325619544013,6.05049841029193,1.52521153535908,3.96698967325046,7.27861449527724e-05,0.000440080498139892,"C19orf33"
"IFI27",51.0206642827129,6.02695417209569,1.11794031574095,5.39112337862252,7.00185784984769e-08,8.05626273548658e-07,"IFI27"
"A2M",122.370676483843,5.99400570233743,0.730150565347153,8.20927352084916,2.22530780786e-16,7.45155181782354e-15,"A2M"
"CYP26B1",8.76924529093588,5.98969968277489,1.58848369515033,3.77070265251168,0.000162788546532096,0.000893963411526972,"CYP26B1"
"TMEM200C",8.70954559577718,5.97838596690097,1.63311330926072,3.66072943806162,0.000251498228285618,0.00130971030577463,"TMEM200C"
"CNTNAP2",8.79887336184433,5.97026701962388,1.58840909362719,3.75864570630892,0.000170835542231004,0.000932103983857987,"CNTNAP2"
"PCDH19",24.2085580541936,5.96442091261215,1.4911277390222,3.99993961384105,6.33586486049997e-05,0.000389953738819618,"PCDH19"
"CGB",8.57671027187145,5.96036989285098,1.6305759356786,3.65537707409527,0.000256804238704991,0.00133351169942923,"CGB"
"PTGIS",1428.11077591953,5.94499021363913,0.4012166297845,14.8174072865132,1.13064953438026e-49,4.09973521166281e-47,"PTGIS"
"CGB5",8.42068914185266,5.93636882388877,1.60323796595563,3.70273717934961,0.000213285805931868,0.00113779325896651,"CGB5"
"TRH",8.33914971643636,5.91163825480654,1.59428897590198,3.7080092405845,0.000208895035237675,0.00111765889215908,"TRH"
"CHN2",8.22526230701011,5.89723597890831,1.61915744230937,3.6421634022799,0.000270356364455948,0.00139162972201527,"CHN2"
"MYH2",184.973484452644,5.88484762567762,1.39974502891538,4.20422827308601,2.61974446055543e-05,0.000178364683202301,"MYH2"
"FRRS1L",22.2665527916624,5.8629052784108,1.5102736161589,3.88201529556082,0.000103594359634755,0.000600052952133579,"FRRS1L"
"PCSK1",8.16920388486527,5.86036855120798,1.58410020038284,3.69949359882138,0.000216030088694327,0.00115001587903511,"PCSK1"
"PRR15",8.09918529186247,5.84555121337154,1.58743651777271,3.68238423894474,0.000231062798896461,0.00121727604018056,"PRR15"
"FBLL1",8.20131690359258,5.84500032350113,1.59105320386977,3.67366742311626,0.000239093891594093,0.0012554160439473,"FBLL1"
"CADPS2",22.3049296030825,5.84387110695797,1.49551970968091,3.90758548291206,9.32230636994363e-05,0.000549764824075068,"CADPS2"
"CDH1",7.78809237978981,5.83355058852674,1.70033688062559,3.43082047739883,0.000601758696498617,0.00283163500825508,"CDH1"
"KCNJ6",8.15206239958024,5.81877545528419,1.62459746236685,3.58167213114251,0.000341402083823571,0.00171593419635839,"KCNJ6"
"AMY2B",7.85660070217558,5.79516975781598,1.59060031415075,3.64338527174887,0.000269075616443585,0.00138589230855744,"AMY2B"
"COL6A6",7.68284169491399,5.76785608896145,1.71519194745032,3.36280501872431,0.00077154837907487,0.00351714097659453,"COL6A6"
"HLA-DPA1",41.9319391286892,5.76623013246553,1.11520183989388,5.17057085649558,2.3337995994089e-07,2.44778931538003e-06,"HLA-DPA1"
"WISP2",20.3343173775436,5.73558377782474,1.50905982380898,3.80076633631906,0.000144249279714889,0.000806816927660491,"WISP2"
"MEDAG",573.70017103994,5.72697677265118,0.346302622878598,16.5374917609529,1.97058173171772e-61,1.31624488195945e-58,"MEDAG"
"RAB39B",7.35635131737912,5.71886798043287,1.60932412181029,3.55358370817176,0.000380020235974808,0.00188392063076418,"RAB39B"
"EMX2OS",662.38578729982,5.69527713867564,0.399269049850164,14.2642590023267,3.65453062405537e-46,1.05408291249743e-43,"EMX2OS"
"HOXD4",39.987092885961,5.68365926243395,1.0800286745585,5.26250774291465,1.42103677476027e-07,1.548015253947e-06,"HOXD4"
"AQP1",1681.6091162314,5.67717069120032,0.730618904715091,7.7703583284834,7.82644045833919e-15,2.16867589206949e-13,"AQP1"
"LOC100144602",7.23858727490416,5.65482523423857,1.61044320339536,3.51134720076827,0.000445841684028889,0.00217371371955844,"LOC100144602"
"TMEM100",7.30771105330835,5.65367492174801,1.62584796188416,3.47736999663616,0.00050635853841835,0.00243232256285665,"TMEM100"
"MEST",674.225525483952,5.63462278965306,0.41558902259029,13.5581607871485,7.08913994315868e-42,1.45110120997785e-39,"MEST"
"ITGB2",6.93577065012168,5.62994817507342,1.60754968165842,3.50219233614312,0.000461446376441688,0.00224118483100707,"ITGB2"
"DOK6",7.11006199732017,5.62727720371302,1.63122574087953,3.44972315154792,0.000561161721399527,0.00266431103863875,"DOK6"
"NEFL",19.0190462947429,5.60984501747505,1.53605951098605,3.65210135242343,0.000260103183081112,0.00134843525183104,"NEFL"
"KCNB1",6.64999576263575,5.6097624712008,1.69826490277139,3.30323170551676,0.000955773790652503,0.00422050284522301,"KCNB1"
"FGF16",6.86397135191357,5.58393791625382,1.63922770503222,3.40644432686919,0.000658149718567496,0.00305731262018305,"FGF16"
"PHACTR3",18.4746134147114,5.58323318724872,1.56686204681666,3.56332147976395,0.000366191760933217,0.00182534942576726,"PHACTR3"
"PKNOX2",6.56004361655827,5.5641012738639,1.6355269915836,3.40202350832282,0.000668888838433351,0.00310265652359563,"PKNOX2"
"EDIL3",707.94889759184,5.54810086951993,0.317454777099138,17.4768227469052,2.1515857332182e-68,2.10044419540555e-65,"EDIL3"
"AKR1C3",35.5540693679577,5.52032936040063,1.07947236082979,5.11391450185641,3.15550225235341e-07,3.24000639843181e-06,"AKR1C3"
"SP9",6.31283293658696,5.51340798529441,1.65768242775377,3.32597359601943,0.000881102747599848,0.00393596443850393,"SP9"
"LINC00547",6.5970809215489,5.50990941324685,1.67602724521807,3.28748200780588,0.00101087648370434,0.00443911192203869,"LINC00547"
"UPK1B",6.5542510610101,5.50867278898377,1.6198692592477,3.40068975167916,0.000672160672657034,0.00311328142214979,"UPK1B"
"SLITRK1",52.8157760128176,5.48651684589458,0.930036146241804,5.89925119369298,3.6515495672213e-09,5.12630703070858e-08,"SLITRK1"
"HOXD8",86.4425587569345,5.48108430608023,0.706690719484893,7.75598738593227,8.76587380439881e-15,2.40275819549947e-13,"HOXD8"
"EFNA5",50.3429620988501,5.44046005281245,0.899518801946529,6.04818936640288,1.46482723689557e-09,2.18707323099314e-08,"EFNA5"
"RSPO2",5.78543028863215,5.32545953097872,1.66501264779118,3.19844989648789,0.00138168540151493,0.00576808204954803,"RSPO2"
"CASQ2",5.45098859176169,5.32034211087599,1.68871955761409,3.15051844273827,0.00162980966433509,0.00665077635050696,"CASQ2"
"C5orf46",15.5065646952956,5.30951359454644,1.54602027484109,3.43431045565828,0.000594063378712073,0.00279853687425201,"C5orf46"
"FLG",15.8396614547997,5.30917169273763,1.60487117392995,3.30816066671366,0.000939109159246663,0.00416190245345543,"FLG"
"KCNT2",5.64325196016098,5.30678869143623,1.64303096194886,3.22987747299762,0.00123843279924051,0.00527169903059702,"KCNT2"
"SESN3",198.734606170503,5.30584265805969,0.509142752218786,10.4211297026962,1.98580268207908e-25,1.33342972689236e-23,"SESN3"
"TRABD2B",15.0742284570039,5.29524867717961,1.60025624246739,3.30900048170725,0.00093629676025308,0.00415244727782402,"TRABD2B"
"NRN1",568.29189363778,5.26739814536409,0.306304766628947,17.1965921501474,2.81614615442382e-66,2.5528364889852e-63,"NRN1"
"AGTR1",5.39083641926932,5.22991031838351,1.64877553036035,3.17199656477222,0.00151394797828839,0.00622400835518558,"AGTR1"
"SERPINB2",3479.77274686731,5.2278968239563,0.268239108974393,19.4896890462582,1.34294614190283e-84,1.70433294868888e-81,"SERPINB2"
"CD200",14.2023723343054,5.21486394555133,1.54049186880803,3.38519407414099,0.00071127945813055,0.00327653270531209,"CD200"
"APOL1",130.41817460565,5.21434669135669,0.549081992394828,9.49648096928884,2.17103092484131e-21,1.12920301094922e-19,"APOL1"
"ST6GALNAC2",14.6230150161822,5.20251207368874,1.53742996908061,3.3839018220777,0.000714635521695246,0.00329079804275557,"ST6GALNAC2"
"ZNF556",5.28349102262695,5.19676232150988,1.67248457429277,3.10721091326501,0.00188861601190686,0.00752777192434357,"ZNF556"
"CLEC3B",612.795768664609,5.19604246275912,0.337754085713322,15.3840995047782,2.09267627078834e-53,1.05132405966523e-50,"CLEC3B"
"JAM2",85.5227571936208,5.19353934996409,0.653849465932109,7.94301994658713,1.97317199502865e-15,5.94726696295983e-14,"JAM2"
"CNKSR2",5.04238001817459,5.17995755214176,1.70502014739874,3.03806237131247,0.00238104667265977,0.00917918083922391,"CNKSR2"
"PTH1R",13.8127326990721,5.17462057555589,1.59668019451479,3.24086225490407,0.00119168751869337,0.00510763468413967,"PTH1R"
"CLSTN2",4.98619530272751,5.17351591307072,1.68385149453715,3.0724300390236,0.00212323597491365,0.00831923055190773,"CLSTN2"
"PDE3A",111.279051536557,5.16935746694235,0.574246861944312,9.00197773730917,2.21687519594286e-19,9.25472470779963e-18,"PDE3A"
"CCDC3",5.12396383688846,5.16409341749782,1.6552087616665,3.11990459275874,0.0018090962516714,0.00726328393861493,"CCDC3"
"FRMPD1",4.95598846118313,5.16330029185756,1.7987206533829,2.87054039333278,0.00409770839082676,0.0145222053024246,"FRMPD1"
"DPYSL2",69.0472638408816,5.15116298419049,0.715805503754582,7.19631653734336,6.1860927140312e-13,1.37491598307828e-11,"DPYSL2"
"MC4R",4.92480572636009,5.14466108106869,1.72173874411685,2.98806139935452,0.00280753146208162,0.0105665426409484,"MC4R"
"SORCS2",95.7153524645824,5.12521366566768,0.623654643369663,8.21803175869208,2.068701911685e-16,6.9454751220091e-15,"SORCS2"
"GBP5",4.80428630147798,5.12414642922354,1.74241121925553,2.94083645272492,0.00327327307237879,0.0120339248440206,"GBP5"
"PGR",4.77982640610737,5.11416407479428,1.74823452419561,2.92533067160848,0.00344090378625732,0.0125737143539855,"PGR"
"PLXNA4",53.7344378323716,5.09787165980714,0.806884062538257,6.31797292385538,2.65016431141187e-10,4.38503719375854e-09,"PLXNA4"
"MYH11",4.67314085878099,5.09765590892592,1.822352333794,2.7972943620145,0.00515325595740489,0.0175465377367743,"MYH11"
"DLX5",5.04001161834145,5.09601610921781,1.72724067885961,2.95037985822705,0.00317383453410732,0.0117192708968158,"DLX5"
"PAPPA2",50.8625536304993,5.04626803934131,0.849925634043766,5.93730537968626,2.89744675240848e-09,4.14093431698379e-08,"PAPPA2"
"PRG4",4.58991155215595,5.04579767333104,1.74081520905654,2.89852572925628,0.00374921545597156,0.0134486414221976,"PRG4"
"SRY",4.42486346153442,4.997315651345,1.73420633484031,2.88161538275385,0.00395642348771501,0.0140962859299807,"SRY"
"ANGPTL1",12.1955366301969,4.98251999461247,1.53921143897039,3.23706013901856,0.00120767958189172,0.00516745164321909,"ANGPTL1"
"POPDC2",4.40582472305835,4.9614966439929,1.74165959310781,2.84871777678417,0.00438957998981129,0.0153975012854326,"POPDC2"
"DNAJC12",4.25750232577067,4.95358277563895,1.74986011766691,2.83084500619601,0.00464252121016243,0.0161375614018547,"DNAJC12"
"SLC24A3",71.1473033088827,4.93960916273676,0.71172819266905,6.94030279201495,3.91260413705541e-12,8.04778915775854e-11,"SLC24A3"
"PRKCH",4.30647625512598,4.92784768236731,1.70235522112982,2.89472351081745,0.00379492631931075,0.0135972360017992,"PRKCH"
"IGFBP1",11.8837195901255,4.92762577691536,1.53718755023005,3.20561129718876,0.00134775914246184,0.00565248224619408,"IGFBP1"
"NCKAP5",151.938196218948,4.90505451351238,0.486884097367446,10.0743781528986,7.17129813482761e-24,4.37552618409121e-22,"NCKAP5"
"HOXC8",736.291528127767,4.88516872800338,0.370350367942367,13.1906679481512,9.93014716129943e-40,1.80033568034359e-37,"HOXC8"
"C11orf87",170.636267943996,4.86852580722856,0.477003564393436,10.2064767868547,1.85477768580092e-24,1.15955584288175e-22,"C11orf87"
"KCTD16",159.255488040083,4.86769653939434,0.465417010004016,10.458785207168,1.33556952757196e-25,9.01580472043391e-24,"KCTD16"
"DACH2",4.21238596540341,4.85942732310377,1.71871979880155,2.82735285093719,0.00469345803874183,0.016287852329689,"DACH2"
"FAM49A",4.16522821055908,4.84214586312978,1.73444251429817,2.79175920978225,0.00524223507512317,0.0178028379283886,"FAM49A"
"POSTN",5148.26326343405,4.83806929318276,0.316690393503394,15.2769689022187,1.08888896095605e-52,5.1181814087012e-50,"POSTN"
"NECAB2",10.966422365767,4.82888533854144,1.58756898201574,3.04168536501022,0.00235257662604431,0.00908015675512827,"NECAB2"
"CAMK2B",3.95392610368372,4.82678500376329,1.71992876413923,2.80638658088781,0.0050100546352676,0.0171289340991867,"CAMK2B"
"TMEM178B",22.3230418182962,4.81350776984367,1.16125728288434,4.14508295516378,3.3969071256921e-05,0.00022558947321904,"TMEM178B"
"ACVR1C",21.5254491444122,4.7716654246,1.10631011283167,4.3131355026545,1.60955400663252e-05,0.000115080844496751,"ACVR1C"
"RXFP1",10.8104367050539,4.76945819649385,1.54621144560201,3.08460929458252,0.00203819707557898,0.00803814763398784,"RXFP1"
"SPINK13",3.9376794329973,4.76680656543503,1.73572588074013,2.74628996336819,0.00602734659745319,0.0201282666230196,"SPINK13"
"GATA6",159.610934036426,4.76141498674205,0.463109683865713,10.2813980200049,8.54785991105786e-25,5.50664416909824e-23,"GATA6"
"PLXNC1",115.806583508004,4.76097935839911,0.60728801972602,7.83973864748237,4.51485129279568e-15,1.2904949945241e-13,"PLXNC1"
"ITGA8",209.697118382593,4.75207182001596,0.417228232468699,11.3896219148412,4.71029091141709e-30,4.42802236716995e-28,"ITGA8"
"KRTAP2-2",3.79701908305823,4.7431549888496,1.71727256418567,2.76202804829576,0.00574435433970375,0.019305364854775,"KRTAP2-2"
"SLC2A5",30.6685094432134,4.7199982103777,1.01139167351157,4.6668351480389,3.05874541912534e-06,2.57588175939746e-05,"SLC2A5"
"OAS1",3.72548251152334,4.71058381228504,1.73015303222415,2.72263997724494,0.00647625912941443,0.0213734439125028,"OAS1"
"C11orf96",30.8299740515633,4.70302739306074,0.971232201211628,4.84233058499671,1.28325033720019e-06,1.18183817339677e-05,"C11orf96"
"EXD3",10.1034236555605,4.69949237103472,1.55143122737578,3.02913354334361,0.00245256244593048,0.00941769137709642,"EXD3"
"C2orf81",3.67632775549948,4.69338058561454,1.73671351850407,2.70244950339145,0.00688306387600658,0.0224993311918049,"C2orf81"
"ZFP2",3.66329786854579,4.68770854461706,1.80834691139765,2.59226175855493,0.00953471948120119,0.0292848801877842,"ZFP2"
"HOXD-AS2",10.0357181076999,4.68287493084213,1.5600073409808,3.00182877850943,0.00268363071881726,0.010136296860866,"HOXD-AS2"
"LURAP1L",390.845185418398,4.68275984601739,0.346694428266005,13.5068794426211,1.42431921448183e-41,2.8692119287284e-39,"LURAP1L"
"HOXD1",3.7356205826989,4.68232026304632,1.76080906237974,2.65918682671825,0.00783295140601261,0.0249831581537336,"HOXD1"
"PDLIM2",80.1686004809853,4.67319499670407,0.588746265817994,7.93753653827631,2.06236301438906e-15,6.18757659943537e-14,"PDLIM2"
"MDGA1",109.079898482697,4.66592745276167,0.589716814268397,7.91214925514753,2.52982828643647e-15,7.46652343794539e-14,"MDGA1"
"PNMA2",562.1168283677,4.6593313351582,0.330595685084737,14.0937451556996,4.14958335092312e-45,1.09713254805344e-42,"PNMA2"
"HHIP",312.089964898132,4.63954401260764,0.382569448167974,12.1273249466867,7.56814469500284e-34,9.40131590397254e-32,"HHIP"
"NKD2",3.5072856625189,4.63799567912586,1.90104841479124,2.4397041353811,0.0146992951358963,0.0420132243274957,"NKD2"
"EXOC3L2",3.58943932787678,4.6365938579262,1.75334178944807,2.64443241233973,0.00818280467257624,0.0258585592877652,"EXOC3L2"
"LOC100507254",19.146824963906,4.6302763378289,1.143345329174,4.04976188705299,5.12697734097446e-05,0.000325495094718894,"LOC100507254"
"PCDH7",68.0623349060306,4.62933873563214,0.639694129777278,7.23680040216084,4.59393458374802e-13,1.04296285871818e-11,"PCDH7"
"LSAMP",86.4453093789315,4.61168216616615,0.551838664417161,8.35693919895392,6.43664529288828e-17,2.25034339978086e-15,"LSAMP"
"CD36",19.3703475361961,4.61088976393205,1.12871930415035,4.08506326327336,4.40648091328014e-05,0.000285174142123602,"CD36"
"LOC100240734",3.42911707552816,4.60449213201568,1.75570102696444,2.62259465666357,0.00872630237216415,0.0272369659137076,"LOC100240734"
"LSP1",3.3034925377142,4.59467726028244,1.89740726494766,2.42155563814034,0.0154542350913235,0.0437780305089416,"LSP1"
"SERPINA9",18.6550082756585,4.59098742180414,1.11810735553832,4.10603454047915,4.02509319889549e-05,0.000263719451663307,"SERPINA9"
"GREB1L",18.6763577047108,4.58754386146736,1.14280181156176,4.01429523041969,5.96236798212787e-05,0.000369474668267504,"GREB1L"
"ANXA10",56.6367103509869,4.58340353156791,0.663822426286216,6.90456265120472,5.03583291176756e-12,1.02419479941093e-10,"ANXA10"
"GAB3",9.06901988347706,4.5476006401901,1.57507044125726,2.88723635532141,0.00388642161677291,0.0138858605682615,"GAB3"
"ZG16B",8.89495693213524,4.53998137477622,1.61170306747765,2.81688449093877,0.0048491962093999,0.016714054615289,"ZG16B"
"IGSF10",3.22675110525897,4.5395823594607,1.88472349439538,2.40861981768683,0.0160129690835993,0.0450300444582226,"IGSF10"
"FOXP2",18.3450042342074,4.53860003675603,1.1361516896196,3.99471309880779,6.47726402936569e-05,0.00039749979592205,"FOXP2"
"ECM2",35.305959608056,4.50465892922647,0.805531691725434,5.59215605729623,2.24267104673239e-08,2.80964839625674e-07,"ECM2"
"PCDHGA2",17.882671307492,4.49387425597523,1.16241200322307,3.86599092534736,0.000110639051771427,0.000635348509516369,"PCDHGA2"
"INMT",34.231466091085,4.46440801771906,0.887548963948458,5.03004138257134,4.90373985925164e-07,4.88487932133144e-06,"INMT"
"LOC100240735",34.0936753945606,4.46047930162619,0.898813905944754,4.96262827279884,6.95456065127604e-07,6.71692003237018e-06,"LOC100240735"
"WNT11",8.61988792506742,4.45941040257671,1.58496820613501,2.81356457834009,0.00489955438460322,0.0168418864287648,"WNT11"
"LACC1",353.302032614189,4.45909223063814,0.32002085721809,13.9337550352205,3.95028512780318e-44,9.83001344253924e-42,"LACC1"
"FRMPD4",42.835337769707,4.4580448630769,0.722020721787517,6.17440016408401,6.64151323537634e-10,1.03420177264001e-08,"FRMPD4"
"B3GALT2",25.4682853244211,4.4425182706182,0.922013073929054,4.81828121122721,1.44800191106069e-06,1.32015748945914e-05,"B3GALT2"
"FOXE1",681.188466205493,4.43497319548287,0.312878250145013,14.1747570929822,1.31296671100487e-45,3.62236098464408e-43,"FOXE1"
"RFTN2",8.52885007524178,4.43339181944452,1.63063396628717,2.71881483588804,0.00655162725452825,0.0215909378050423,"RFTN2"
"MTSS1",141.384056599378,4.4159413850472,0.495224409135419,8.91705114607883,4.78868562077475e-19,1.95412248274123e-17,"MTSS1"
"CELF2",50.4509212307441,4.41423046950782,0.668831139633344,6.5999176891311,4.113861215674e-11,7.57750546997369e-10,"CELF2"
"FAM161A",3.05017325823202,4.40744201486986,1.84211885625723,2.39259372428595,0.0167297546263557,0.0466898907580725,"FAM161A"
"EMX2",573.726835197639,4.38268159154799,0.325425609347451,13.4675374821798,2.42830367678443e-41,4.81525030657362e-39,"EMX2"
"COL8A1",3936.10114179806,4.37686253927498,0.182315896549146,24.0070263872747,2.34851518443374e-127,1.49025031028243e-123,"COL8A1"
"LOC643401",15.7987593671548,4.35388899874456,1.1608417111558,3.75063107821098,0.000176390065703536,0.000960345913274807,"LOC643401"
"IL1A",8.27526806908638,4.33934037769527,1.6409180562108,2.64445891205296,0.00818216397893253,0.0258585592877652,"IL1A"
"VCAN",1311.51764411021,4.32745634219526,0.215662559790855,20.0658674662488,1.46708101526508e-89,2.32734064559114e-86,"VCAN"
"FONG",2.90861809369434,4.32033973126406,1.81111860595109,2.38545378368264,0.0170580655621498,0.047394251795298,"FONG"
"IL6ST",964.959926955988,4.3178156550361,1.46153690811225,2.95429806190326,0.0031338117258658,0.0116052537534178,"IL6ST"
"ITGA11",765.081531229484,4.30940223311419,0.301151439489897,14.3097514008687,1.90191982260698e-46,5.74696773064408e-44,"ITGA11"
"XG",54.1972405577827,4.30814632991494,0.627696379864909,6.86342389108907,6.72293506199535e-12,1.34363415546115e-10,"XG"
"TMEM133",7.80060179011581,4.27679012455755,1.63746172069008,2.61184128490966,0.00900560517687539,0.0280189418316025,"TMEM133"
"LRRN4CL",150.514343921292,4.263031974177,0.454462967504614,9.38037261338289,6.57399889798339e-21,3.29765296499238e-19,"LRRN4CL"
"CSGALNACT1",7.28114954966945,4.24836201347453,1.62928467276027,2.60750136823979,0.00912057060030264,0.0282744707184551,"CSGALNACT1"
"PLA2G4A",164.151320833853,4.24443512587508,0.379521713900331,11.1836423857153,4.90352432576808e-29,4.32157133460574e-27,"PLA2G4A"
"LOC100132111",7.6620825826423,4.23929209887593,1.61375186679518,2.62697889688267,0.00861466764530571,0.0269481752739893,"LOC100132111"
"ARL4C",185.57754181896,4.23245470197373,0.376143563951599,11.2522321464428,2.25804134783871e-29,2.0616404852821e-27,"ARL4C"
"SGCG",36.5217022852568,4.22812217098273,0.917251901058453,4.60955400158205,4.03533709926559e-06,3.30616288746156e-05,"SGCG"
"SBSPON",351.213682519431,4.2188060072467,0.383703138959778,10.9949739235491,4.04030287351056e-28,3.26595438010971e-26,"SBSPON"
"DYNC1I1",2.60091265195421,4.21063912306079,1.97292003517423,2.13421681973488,0.0328250364960648,0.0795781948872605,"DYNC1I1"
"NDNF",187.614192972365,4.20211288178333,0.419027198935185,10.0282580521302,1.14519076438597e-23,6.92076951943923e-22,"NDNF"
"CLDN11",3549.20791545897,4.18965911819183,0.21471813664088,19.5123671606704,8.61967584043752e-85,1.21547006767769e-81,"CLDN11"
"OCLN",21.2035722125587,4.15688354106674,0.944305564231724,4.40205342266381,1.07231143772997e-05,8.02886872485294e-05,"OCLN"
"NRXN2",34.7425182735721,4.15344033904416,0.756046929447549,5.4936276800689,3.93760187051196e-08,4.72326137416515e-07,"NRXN2"
"LRRC71",28.2140659430059,4.15343989511026,0.822424608714245,5.05023785901012,4.41260268833032e-07,4.43391454612828e-06,"LRRC71"
"HOTAIRM1",70.1787161732708,4.14669043422172,0.546009399476652,7.59454038373023,3.0888681194777e-14,7.90339219844587e-13,"HOTAIRM1"
"CASS4",68.5264950763575,4.11493683947441,0.529527603804529,7.77095813307856,7.78946442663e-15,2.16315302053307e-13,"CASS4"
"IPCEF1",2.42954858983951,4.11250791231842,1.88159307392544,2.18565213132868,0.0288410655141253,0.0719807202438082,"IPCEF1"
"GLDC",20.0603341918425,4.09172995979942,0.98132655432459,4.16959058304053,3.05147316588089e-05,0.000205009242711458,"GLDC"
"MFAP5",4495.65487502324,4.09079030057826,0.203343827065678,20.1176025828263,5.17505112167181e-90,9.38236768359099e-87,"MFAP5"
"PIEZO2",60.6602998538247,4.08515584949781,0.585467484933702,6.97759645859822,3.00272655866352e-12,6.26769782171031e-11,"PIEZO2"
"CLEC2B",86.765960393059,4.07289606579573,0.530244447723667,7.6811668340529,1.57646011887613e-14,4.20312087576826e-13,"CLEC2B"
"LOC100506343",46.2948671389789,4.05894734999117,0.626687939189163,6.47682378448646,9.36734812407696e-11,1.63747954604216e-09,"LOC100506343"
"COMP",672.128999281934,4.05590983925028,0.404585844677759,10.0248436582864,1.1854706845843e-23,7.13024097538356e-22,"COMP"
"CYB5R3",31.9146024223646,4.01495918970527,0.755384295494934,5.31512134108459,1.06586276480166e-07,1.18969783184678e-06,"CYB5R3"
"CRIP1",108.694190352897,4.00833259826307,0.447701018602,8.95314603209876,3.45492350451854e-19,1.42358552583912e-17,"CRIP1"
"NDUFA4L2",217.018458943956,4.00509362997098,0.370339279145802,10.8146606517376,2.93376418402989e-27,2.21621436068591e-25,"NDUFA4L2"
"LOC100505633",269.060756185423,3.98608641750006,0.308704498462164,12.9123042824354,3.83646027155605e-38,6.32318406575556e-36,"LOC100505633"
"TNNC1",6.09571670556844,3.96214230890852,1.61996019419395,2.4458269549518,0.0144520345867793,0.0413926361861466,"TNNC1"
"ANXA9",5.97872118438986,3.95591654642576,1.67246166535297,2.36532569228776,0.0180142210172432,0.0494417125713307,"ANXA9"
"LINC00312",6.15732257791007,3.94501912379423,1.6159472838089,2.44130434409689,0.0146343158818042,0.0418486036178407,"LINC00312"
"ARC",6.15812421394616,3.94182377802995,1.68217496894369,2.34328999705969,0.0191145194970565,0.0518449170628647,"ARC"
"TTC9",11.9412744222074,3.93456621089909,1.16426385762381,3.37944546258552,0.000726322163053339,0.00333855652709523,"TTC9"
"ISLR",356.809493152972,3.93153641028966,0.420310876952065,9.35387739379878,8.44921718869119e-21,4.15616338533643e-19,"ISLR"
"ANKRD37",145.474957737429,3.93102320512867,0.426145431794268,9.22460482229567,2.84608412125158e-20,1.33776494751125e-18,"ANKRD37"
"PCDHB4",6.00683127676623,3.92957106099991,1.61541379656262,2.43254766633881,0.0149930179352291,0.0426686237821069,"PCDHB4"
"CYGB",65.7072998552634,3.91379671378833,0.558201733416237,7.01143776432868,2.35881415299233e-12,4.98098343022058e-11,"CYGB"
"SLC7A14",5.7688283840662,3.90314429261072,1.64030012000217,2.37953057798079,0.0173347047462132,0.0480337855751509,"SLC7A14"
"CAB39L",11.8920674873832,3.89454147516086,1.17274015820421,3.32089035061652,0.000897307825069521,0.00400131187911359,"CAB39L"
"CUBN",5.75578957312061,3.88238362463208,1.63198772284637,2.37892943082976,0.0173629996230795,0.0481016870151717,"CUBN"
"ANKRD24",11.8928659475287,3.87914818278735,1.17192197178299,3.31007377298809,0.000932713846753268,0.00414028381572079,"ANKRD24"
"TMEFF2",17.8984220870508,3.8760176696645,1.04467528684143,3.71026070826623,0.00020704591903211,0.00111010551687221,"TMEFF2"
"HLA-DMA",40.9042567610003,3.87493252705902,0.653494287480574,5.9295583776227,3.03750508933877e-09,4.30714827807803e-08,"HLA-DMA"
"LOC375295",191.591033455094,3.86552133579841,0.348536367056213,11.0907259648316,1.39153845863324e-28,1.1773343052343e-26,"LOC375295"
"SEMA3C",1310.49672352821,3.85626480230474,0.255238548348743,15.1084733370124,1.42400808027191e-51,6.23175398163132e-49,"SEMA3C"
"C10orf10",203.345417833224,3.83636061503964,0.386301608810955,9.93099828615274,3.0518466747017e-23,1.77665074076327e-21,"C10orf10"
